coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
ce1b2262-5b6e-4e7a-ac7f-2438639f94bf,,,preservedspecimen,,eonycteris spelaea,579848,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,second,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-09,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,1cc3066827163cd2a0565aca1878a0e3bf8f7598,,pteropodidae,,"[""rev_geocode_eez"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 12.743000000000002, ""lon"": 121.824}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"quezon municipality, quezon poblacion, national museum of the philippines quezon field station compound [tabon cave complex]",,,,,,,,,http://n2t.net/ark:/65665/3fda4d0b8-abfa-448b-b526-003b35e2b416,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3fda4d0b8-abfa-448b-b526-003b35e2b416""]",122610,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,99,palawan province,2432968,accepted,species,,ce1b2262-5b6e-4e7a-ac7f-2438639f94bf,9 apr 1987,,,
0b10a4b6-2707-4612-b011-1473093a8afe,,,preservedspecimen,,trachinotus blochii,139517,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1909-06-17,2021-04-18T11:29:37.741747+00:00,0.2318840579710145,,,,,,669dc919d9abdddf108b8664aa303ccd471e7a73,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,trachinotus,,,,false,false,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"atulayan bay, east coast of luzon, san bernardino strait to san miguel bay",,,,,,,,,http://n2t.net/ark:/65665/350547f9e-5f05-4be0-a048-7c36e73fccd0,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/350547f9e-5f05-4be0-a048-7c36e73fccd0""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,168,camarines sur,5210675,accepted,species,,0b10a4b6-2707-4612-b011-1473093a8afe,1909 jun 17 - 0000 00 00,,,"pacific, philippine sea, lagonoy gulf; atulayan bay"
74ddcaa6-d87f-4a32-b3f1-265b8945bb51,,,preservedspecimen,,macaca fascicularis,458729,mammalia,mammals,,,p. heideman,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-22,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,d1b8b555829e294d092f2a6bb9ed50d7e5b572be,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,maripipi,,,,,,,,,http://n2t.net/ark:/65665/3cc3a12b5-956e-4ae2-9460-b90d09942ddf,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3cc3a12b5-956e-4ae2-9460-b90d09942ddf""]",pdh 3436,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,112,leyte province,2436603,accepted,species,,74ddcaa6-d87f-4a32-b3f1-265b8945bb51,22 apr 1987,,,
75f42c2c-f45b-458a-83ab-3d4a0958c908,,,preservedspecimen,,macaca fascicularis,458724,mammalia,mammals,,,e. rickart,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-27,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,8cfcca816f668601c52314d059d40b142949215f,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,mt. sayao,,,,,,,,,http://n2t.net/ark:/65665/32986f3d1-04b7-4f03-ba07-bab4cc4f393f,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/32986f3d1-04b7-4f03-ba07-bab4cc4f393f""]",ear 1530,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,117,leyte province,2436603,accepted,species,,75f42c2c-f45b-458a-83ab-3d4a0958c908,27 apr 1987,,,
659460da-a595-4728-905b-0eb136ad3ba7,,,preservedspecimen,,equus caballus,144720,mammalia,mammals,,,e. mearns,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1907-02-14,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,3d42177e756b31469fecf9cc3ec911e64d5551b2,,equidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,equus,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, perissodactyla, equidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,laoag,,,,,,,9.0,,http://n2t.net/ark:/65665/329f8302b-f758-4774-ba25-fbe5b9ffaed6,perissodactyla,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/329f8302b-f758-4774-ba25-fbe5b9ffaed6""]",6382,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,equus caballus,caballus,45,ilocos norte province,2440886,accepted,species,,659460da-a595-4728-905b-0eb136ad3ba7,14 feb 1907,,,
c811c347-2e40-4b87-be43-db83ffe37305,,,preservedspecimen,,eonycteris spelaea,449502,mammalia,mammals,,,j. klompen,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-03-27,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,c25c7ecddee75a98796ed370941b2fd7402d3efe,,pteropodidae,,"[""geopoint_datum_missing"", ""rev_geocode_eez"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 10.75, ""lon"": 124.783}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"baybay, 7 km n",,,,,,,10.0,,http://n2t.net/ark:/65665/379d80e43-1699-4337-8bf9-018426ac96b1,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/379d80e43-1699-4337-8bf9-018426ac96b1""]",no number,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,86,leyte province,2432968,accepted,species,,c811c347-2e40-4b87-be43-db83ffe37305,27 mar 1987,,,
ce15842a-e7e0-4809-9bb2-da208ecebe40,,,preservedspecimen,,eonycteris spelaea,579845,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,second,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-09,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,c7d95caae0d5f71cfc952d1ac035d693e12222a0,,pteropodidae,,"[""rev_geocode_eez"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 12.743000000000002, ""lon"": 121.824}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"quezon municipality, quezon poblacion, national museum of the philippines quezon field station compound [tabon cave complex]",,,,,,,,,http://n2t.net/ark:/65665/38c96dac6-9e1b-43ae-bb8c-b584138edf2f,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/38c96dac6-9e1b-43ae-bb8c-b584138edf2f""]",122607,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,99,palawan province,2432968,accepted,species,,ce15842a-e7e0-4809-9bb2-da208ecebe40,9 apr 1987,,,
e9d59023-0754-407f-baad-d99d33bd0bba,,,preservedspecimen,,eonycteris spelaea,579847,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,second,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-09,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,3680fef5e356e1e2a99a74115b3f22c49e43842c,,pteropodidae,,"[""rev_geocode_eez"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 12.743000000000002, ""lon"": 121.824}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"quezon municipality, quezon poblacion, national museum of the philippines quezon field station compound [tabon cave complex]",,,,,,,,,http://n2t.net/ark:/65665/3e4837170-ccbf-460a-963d-32e8a7d5f4e8,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3e4837170-ccbf-460a-963d-32e8a7d5f4e8""]",122609,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,99,palawan province,2432968,accepted,species,,e9d59023-0754-407f-baad-d99d33bd0bba,9 apr 1987,,,
3ccf8902-f10b-48a3-9e81-eaa1059c1a29,,,preservedspecimen,,eonycteris spelaea,459055,mammalia,mammals,,,e. rickart,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-03-04,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,cc2bc7f60155e9a02486a29f3a31018500d5335f,,pteropodidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 10.4667, ""lon"": 124.75}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"inopacan, 4 km s, cathedral cave",,,,,,,50.0,,http://n2t.net/ark:/65665/371916296-4a85-406e-a707-7fd14d27551d,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/371916296-4a85-406e-a707-7fd14d27551d""]",ear 1304,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,63,leyte province,2432968,accepted,species,,3ccf8902-f10b-48a3-9e81-eaa1059c1a29,4 mar 1987,,,
1c824dfe-7b50-4ccb-8134-1b5db129877b,,,preservedspecimen,,eonycteris spelaea,579850,mammalia,mammals,,,c. ross,,,asia,,philippines,phl,second,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-09,2021-04-18T11:29:37.741747+00:00,0.2898550724637681,,,,,,7e00b7863a4ea2afe74cdcf079826c89e731e997,,pteropodidae,,"[""rev_geocode_eez"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 12.743000000000002, ""lon"": 121.824}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"quezon municipality, quezon poblacion, national museum of the philippines quezon field station compound [tabon cave complex]",,,,,,,,,http://n2t.net/ark:/65665/33ba03584-886d-4a7c-b1ab-167f96f37dee,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/33ba03584-886d-4a7c-b1ab-167f96f37dee""]",122612,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,99,palawan province,2432968,accepted,species,,1c824dfe-7b50-4ccb-8134-1b5db129877b,9 apr 1987,,,
a7ee42df-fa2d-4ca7-ba03-2e4c4e62b759,,,preservedspecimen,,eonycteris spelaea,459060,mammalia,mammals,,,l. heaney,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-03-19,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,af9df19476a6b8fda384c494e9457ba3fad537aa,,pteropodidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 10.4667, ""lon"": 124.75}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"inopacan, 4 km s, 1 km e, cathedral cave",,,,,,,50.0,,http://n2t.net/ark:/65665/3bf566d17-40f6-4a43-ab7d-573ed7ac6889,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3bf566d17-40f6-4a43-ab7d-573ed7ac6889""]",lrh 3017,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,78,leyte province,2432968,accepted,species,,a7ee42df-fa2d-4ca7-ba03-2e4c4e62b759,19 mar 1987,,,
331de00e-34c1-4dbd-aa7b-ce9dd4b297c7,,,preservedspecimen,,trachinotus blochii,139518,actinopterygii,fishes,,,,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1909-07-26,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,97f06712cf9e92efcaeefa391654102a05e5f825,,carangidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,trachinotus,,,,false,false,"animalia, chordata, vertebrata, osteichthyes, actinopterygii, neopterygii, acanthopterygii, perciformes, percoidei, carangidae",,4.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"abuyog, (leyte); between samar and leyte, vicinity of surigao strait",,4.0,,,,4.0,,,http://n2t.net/ark:/65665/351d197a3-ff89-499b-9561-b6a6d6ece42e,perciformes,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/351d197a3-ff89-499b-9561-b6a6d6ece42e""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,trachinotus blochii,blochii,207,leyte,5210675,accepted,species,,331de00e-34c1-4dbd-aa7b-ce9dd4b297c7,1909 jul 26 - 0000 00 00,,,"pacific, surigao strait"
99eaf401-1021-4c2d-8c03-7c96ce6e6ee1,,,preservedspecimen,,macaca fascicularis,458726,mammalia,mammals,,,l. heaney,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,,2021-04-18T11:29:37.741747+00:00,0.21739130434782608,,,,,,02a6b6580b0ae5d4bfc29717cefb0cec1748aa9d,,cercopithecidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""taxon_match_failed""]",,macaca,,"{""lat"": 10.77, ""lon"": 124.82}",,true,true,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,mt. pangasugan,,,,"[""2049b87c-8446-48ff-bae9-fd007acec07d""]",,,,,http://n2t.net/ark:/65665/3df6c429a-e649-42f7-adaf-7c60a4354f73,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3df6c429a-e649-42f7-adaf-7c60a4354f73""]",lrh 3141,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,,leyte province,2436603,accepted,species,,99eaf401-1021-4c2d-8c03-7c96ce6e6ee1,-- apr 1987,,,
0530a3bf-48a2-4999-a9ba-a7c16ba1db08,"[""MF893910""]",,preservedspecimen,,macaca fascicularis,458734,mammalia,mammals,,,p. heideman,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-25,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,4cb19b12cf2eb8abd921a73a2851bd327b7b1f9f,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,maripipi,,,,,,,,,http://n2t.net/ark:/65665/34731205d-c0be-41cc-80e8-762fbb21b6be,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/34731205d-c0be-41cc-80e8-762fbb21b6be""]",pdh 3478,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,115,leyte province,2436603,accepted,species,,0530a3bf-48a2-4999-a9ba-a7c16ba1db08,25 apr 1987,,,
d2ec1da1-1de2-4297-939f-3dda301020cc,,,preservedspecimen,,eonycteris spelaea,573212,mammalia,mammals,,,e. rickart,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1988-02-22,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,6f1dc5748f12f58d6574740ca0f3caca766d8649,,pteropodidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,eonycteris,,"{""lat"": 13.8, ""lon"": 124.32}",,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, chiroptera, pteropodidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"gigmoto, 1 km n, 8.5 km w",,,,,,,200.0,,http://n2t.net/ark:/65665/3b500e7d9-c9ea-48f3-b1bf-c487b48707a6,chiroptera,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3b500e7d9-c9ea-48f3-b1bf-c487b48707a6""]",ear 1687,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,eonycteris spelaea,spelaea,53,catanduanes province,2432968,accepted,species,,d2ec1da1-1de2-4297-939f-3dda301020cc,22 feb 1988,,,
8642304a-b562-4b34-8461-927ffb368097,,,preservedspecimen,,macaca fascicularis,458732,mammalia,mammals,,,p. heideman,,,asia,,philippines,phl,,7ddf754f-d193-4cc9-b351-99906754a03b,1987-04-22,2021-04-18T11:29:37.741747+00:00,0.2608695652173913,,,,,,6eee4c41f0325a0a705792239e06567fbb2125d7,,cercopithecidae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,macaca,,,,false,false,"animalia, chordata, vertebrata, mammalia, eutheria, primates, haplorrhini, cercopithecidae, cercopithecinae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,maripipi,,,,,,,,,http://n2t.net/ark:/65665/34f4206a0-ebe0-4d2d-a76b-4a282208e39b,primates,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/34f4206a0-ebe0-4d2d-a76b-4a282208e39b""]",pdh 3439,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,macaca fascicularis,fascicularis,112,leyte province,2436603,accepted,species,,8642304a-b562-4b34-8461-927ffb368097,22 apr 1987,,,
